host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,property_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
2015-11-01,100%,100%,f,1.0,t,f,47.66595566673428,-122.35636808414009,t,House,2,1.5,1.0,1.0,,$52.00,$500.00,$20.00,1,$20.00,1,1125,t,30,60,90,364,0,,,,,,,,,,f,f,moderate,f,f,1,
2013-05-08,67%,100%,f,1.0,t,t,47.68306637325721,-122.34934183156416,f,House,3,1.0,1.0,1.0,,$105.00,$150.00,,2,$25.00,2,1125,t,5,24,38,107,0,,,,,,,,,,f,f,flexible,f,f,1,
2013-06-10,100%,100%,t,1.0,t,t,47.67937119710528,-122.35696818678132,t,Apartment,4,1.0,1.0,1.0,,$100.00,$100.00,$25.00,2,$20.00,2,1125,t,26,56,86,361,94,2013-06-18,2015-11-08,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,t,t,1,3.03
2014-12-13,100%,100%,f,1.0,t,f,47.666438630557806,-122.35840538630248,t,House,4,2.0,2.0,2.0,,$110.00,$300.00,$50.00,4,$50.00,20,65,t,0,0,0,30,0,,,,,,,,,,f,f,flexible,f,f,1,
2014-04-17,100%,100%,t,1.0,t,t,47.67180986770782,-122.35042567104104,f,Apartment,2,1.0,1.0,1.0,,$67.00,,,1,$0.00,1,1125,t,22,50,80,169,106,2014-12-27,2015-12-20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,8.5
2015-04-21,70%,100%,f,4.0,t,t,47.68065431633335,-122.35416482758346,t,Apartment,2,1.0,0.0,1.0,,$75.00,$150.00,,2,$10.00,2,35,t,20,50,80,169,36,2015-05-01,2015-12-01,95.0,10.0,9.0,10.0,9.0,10.0,9.0,f,t,strict,f,f,1,4.34
2012-10-20,88%,100%,f,1.0,t,t,47.679446687670655,-122.36354945031556,t,House,2,1.0,0.0,1.0,,$69.00,$200.00,$75.00,2,$0.00,3,30,t,29,52,82,357,38,2012-11-27,2015-10-13,91.0,9.0,10.0,10.0,10.0,9.0,9.0,f,f,strict,t,t,1,1.01
2012-01-16,100%,100%,t,1.0,t,t,47.67677606800108,-122.36573925452797,t,House,3,1.0,1.0,1.0,,$96.00,,$10.00,1,$0.00,2,1125,t,16,46,76,104,101,2014-08-23,2015-12-29,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,1,6.06
2014-04-24,,,f,1.0,t,t,47.68308159908718,-122.34900812775406,t,Apartment,2,1.5,1.0,1.0,,$60.00,,,1,$0.00,1,1125,t,0,0,0,125,8,2014-05-12,2015-08-31,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,flexible,f,f,1,0.4
2013-07-14,100%,100%,f,1.0,t,t,47.67236711874453,-122.35204133880826,t,Apartment,2,1.0,0.0,1.0,,$95.00,,$20.00,2,$15.00,1,1125,t,20,36,66,341,41,2015-03-28,2015-12-21,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,1,4.35
2014-04-10,100%,100%,f,1.0,t,t,47.67260961220636,-122.3599415966947,t,Apartment,3,1.0,1.0,1.0,,$100.00,,$50.00,2,$30.00,3,1125,t,30,60,90,365,30,2014-07-01,2015-12-11,91.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,1,1.63
2012-06-26,100%,100%,t,2.0,t,t,47.66911184008564,-122.3602233517183,t,House,2,1.0,1.0,1.0,,$55.00,,$10.00,1,$10.00,3,30,t,30,60,89,89,60,2014-12-27,2015-12-01,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,t,t,2,4.81
2014-08-18,100%,100%,f,1.0,t,f,47.67351780439878,-122.27494018017744,t,House,4,1.0,2.0,2.0,,$130.00,,$50.00,2,$0.00,1,1125,t,29,59,89,178,33,2014-12-13,2016-01-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,2.55
2010-08-25,100%,100%,f,1.0,t,t,47.671587043300455,-122.25994740399302,t,Apartment,2,1.0,1.0,1.0,,$125.00,$500.00,$75.00,1,$0.00,2,365,t,0,22,38,172,22,2010-11-05,2015-06-30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,0.35
2015-03-24,100%,,f,1.0,t,f,47.66958388545281,-122.26271095004584,t,House,6,3.0,5.0,5.0,,$300.00,"$1,500.00",$200.00,6,$100.00,4,1125,t,0,6,21,61,0,,,,,,,,,,f,f,moderate,f,f,1,
2012-05-10,100%,,f,1.0,t,t,47.671856783163626,-122.27457812684987,t,Apartment,4,1.0,2.0,2.0,,$200.00,$175.00,$75.00,2,$10.00,3,1125,t,30,60,90,365,3,2014-09-23,2015-09-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,0.19
2011-06-02,100%,100%,t,13.0,t,t,47.66137026900953,-122.26799527989228,t,House,12,3.5,5.0,7.0,,$400.00,$500.00,$250.00,1,$0.00,3,1125,t,27,53,79,304,2,2015-11-01,2015-11-06,90.0,9.0,7.0,9.0,9.0,9.0,9.0,f,f,strict,f,f,1,0.92
2010-03-18,100%,,f,1.0,f,f,47.668409755001086,-122.27024689760576,t,Apartment,4,1.0,1.0,1.0,,$165.00,$200.00,$75.00,3,$30.00,3,90,t,30,55,85,317,6,2010-08-02,2015-08-31,97.0,10.0,10.0,10.0,9.0,10.0,9.0,f,f,strict,f,f,1,0.09
2011-08-26,,,f,2.0,t,t,47.67253248557309,-122.27857076996396,t,House,2,1.0,1.0,1.0,,$117.00,$100.00,$35.00,2,$15.00,1,1125,t,30,60,90,365,1,2015-09-16,2015-09-16,100.0,,,,,,,f,f,moderate,f,f,2,0.27
2012-08-26,100%,100%,f,1.0,t,t,47.67145027765348,-122.27636821082965,t,House,2,1.0,1.0,1.0,,$85.00,$150.00,$25.00,1,$0.00,2,1125,t,18,36,66,155,11,2015-09-28,2015-12-16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,3.33
2011-08-26,,,f,2.0,t,t,47.67075686416935,-122.2767092187538,t,House,2,1.0,1.0,2.0,,$115.00,$100.00,$35.00,1,$0.00,2,1125,t,30,60,90,365,0,,,,,,,,,,f,f,moderate,f,f,2,
2013-09-30,100%,,t,1.0,t,t,47.67105427659155,-122.27890718932444,t,House,2,1.0,1.0,1.0,,$62.00,$200.00,$40.00,1,$10.00,1,1125,t,30,60,90,365,11,2015-03-20,2015-10-13,91.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,1,1.13
2013-07-24,100%,100%,f,1.0,t,t,47.66398274933784,-122.27482611715182,t,Cabin,2,1.0,0.0,2.0,,$100.00,,,2,$20.00,2,1125,t,16,39,69,344,66,2013-09-01,2015-10-21,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,1,2.31
2013-06-29,100%,100%,f,1.0,t,f,47.660946116393184,-122.28685822610602,f,Apartment,2,1.0,1.0,1.0,,$100.00,,,1,$0.00,1,1125,t,0,0,0,247,3,2015-10-30,2015-12-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.34
2012-09-23,100%,100%,f,2.0,t,t,47.665025323404095,-122.28053356880412,t,Apartment,2,1.0,1.0,1.0,,$60.00,,,1,$10.00,2,15,t,24,52,82,357,33,2014-10-19,2015-11-13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,2.23
2014-05-31,100%,100%,f,1.0,t,t,47.6596404841275,-122.27077772581688,t,Apartment,4,1.0,2.0,4.0,,$185.00,$100.00,$100.00,4,$20.00,3,30,t,0,28,58,146,15,2014-09-23,2015-12-26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,1,0.96
2013-03-08,100%,100%,t,1.0,t,t,47.657383080243314,-122.2857879461256,t,House,2,1.0,1.0,1.0,,$99.00,,$30.00,1,$0.00,1,1125,t,22,52,82,357,12,2015-08-17,2015-11-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,2.55
2013-11-08,,,f,1.0,t,f,47.659985600495226,-122.27224578984392,t,House,4,1.0,2.0,2.0,,$200.00,$200.00,$25.00,4,$20.00,2,1125,t,30,60,90,365,0,,,,,,,,,,f,f,moderate,f,f,1,
2015-08-13,100%,100%,f,1.0,t,t,47.65724093762146,-122.28477358046445,t,House,4,1.0,1.0,2.0,,$125.00,$200.00,,2,$10.00,1,1125,t,30,60,90,179,9,2015-10-05,2015-12-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,1,2.93
2015-07-27,,,f,1.0,t,t,47.66459067641659,-122.28164435658216,t,Apartment,2,1.0,1.0,1.0,,$60.00,,$10.00,1,$0.00,1,1125,t,0,0,0,130,4,2015-08-07,2015-09-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,0.79
2012-09-23,100%,100%,f,2.0,t,t,47.66580643249395,-122.28143812274546,t,Apartment,4,2.0,2.0,2.0,,$100.00,,$50.00,2,$25.00,4,1125,t,1,7,37,312,2,2015-03-23,2015-09-17,90.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,2,0.21
2014-07-04,100%,100%,f,1.0,t,t,47.66622533523533,-122.27675635150328,t,House,2,1.0,1.0,1.0,,$55.00,$200.00,$20.00,1,$0.00,1,12,t,14,44,56,56,14,2015-09-04,2015-12-20,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,flexible,f,f,1,3.41
2014-06-24,,,f,1.0,t,f,47.64806732654159,-122.38286105722696,t,Apartment,2,1.0,1.0,1.0,,$550.00,,,1,$0.00,1,1125,t,30,60,90,365,1,2014-06-27,2014-06-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,0.05
2011-05-17,100%,100%,t,1.0,t,f,47.64417928170769,-122.38384747542048,t,House,2,1.0,1.0,1.0,,$75.00,,,1,$0.00,2,5,t,23,53,83,356,79,2014-05-29,2015-12-13,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,4.04
2011-04-15,60%,100%,f,1.0,t,t,47.64781515372746,-122.38898152626606,t,House,2,1.0,1.0,1.0,,$95.00,$150.00,,1,$10.00,1,30,t,30,60,90,365,18,2014-03-22,2015-10-13,90.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,strict,f,f,1,0.83
2014-05-26,88%,100%,t,2.0,t,t,47.64657054981112,-122.38841791663602,f,Loft,2,1.0,0.0,1.0,,$150.00,$95.00,$30.00,1,$0.00,1,10,t,30,60,90,365,11,2015-07-13,2015-10-27,98.0,9.0,9.0,9.0,9.0,10.0,9.0,f,f,moderate,f,f,1,1.88
2015-06-03,100%,100%,f,1.0,t,f,47.64767851842145,-122.39247421529105,t,House,2,1.0,1.0,1.0,,$110.00,$150.00,$35.00,2,$0.00,1,1125,t,30,60,83,357,12,2015-07-07,2015-10-19,93.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,1.98
2013-09-20,100%,100%,f,6.0,t,t,47.632970710167385,-122.39488690437372,t,House,4,1.0,1.0,2.0,,$228.00,$500.00,$95.00,1,$0.00,2,1125,t,30,60,90,361,11,2014-03-28,2015-10-06,96.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,strict,t,t,4,0.51
2010-08-22,100%,100%,f,1.0,t,f,47.64776523114392,-122.38250655818244,t,House,6,2.0,2.0,3.0,,$110.00,$100.00,$112.00,4,$20.00,2,15,t,16,42,72,289,2,2015-12-20,2015-12-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,2.0
2012-09-25,100%,,f,1.0,t,t,47.64161953692924,-122.389724880791,t,House,6,3.5,3.0,3.0,,$950.00,$250.00,,6,$100.00,3,1125,t,30,60,90,365,5,2015-06-17,2015-08-21,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict,f,f,1,0.74
2015-05-29,100%,,f,1.0,t,t,47.64336320158841,-122.3881651919329,t,Apartment,4,1.5,2.0,3.0,,$225.00,$500.00,$165.00,1,$0.00,7,1125,t,30,60,90,364,1,2015-07-05,2015-07-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,0.16
2014-02-12,100%,100%,f,2.0,t,t,47.64570959760111,-122.39206043439565,t,House,6,2.0,3.0,2.0,,$125.00,,$110.00,4,$15.00,1,1125,t,30,50,80,223,0,,,,,,,,,,f,f,strict,f,f,1,
2015-09-03,100%,,f,1.0,t,f,47.64653806616788,-122.39373832425252,f,House,2,2.0,1.0,1.0,,$68.00,,$30.00,1,$80.00,3,1125,t,30,60,90,365,0,,,,,,,,,,f,f,flexible,f,f,1,
2014-04-18,100%,100%,t,1.0,t,t,47.64667347178021,-122.3849647399193,t,House,6,1.5,3.0,3.0,,$250.00,$300.00,$50.00,1,$0.00,2,6,t,30,60,90,362,35,2014-09-01,2015-12-07,98.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,1,2.14
2013-02-21,98%,100%,t,6.0,t,t,47.641205651697206,-122.38686559245234,t,Apartment,4,1.0,1.0,1.0,,$150.00,$100.00,$40.00,1,$0.00,2,90,t,24,53,83,349,50,2014-07-26,2016-01-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict,t,t,6,2.84
2014-01-13,100%,100%,f,1.0,t,t,47.63862402703649,-122.3880129090587,t,Apartment,2,1.5,1.0,1.0,,$48.00,,$12.00,1,$10.00,2,1125,t,0,0,0,53,2,2015-11-05,2015-11-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,0.98
2014-06-10,100%,100%,t,1.0,t,t,47.63791250712701,-122.39126417238708,t,House,8,3.0,3.0,4.0,,$330.00,$250.00,$90.00,6,$0.00,3,28,t,30,55,85,184,37,2014-11-23,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict,f,f,1,2.72
2013-02-21,98%,100%,t,6.0,t,t,47.64032522843021,-122.38664944234016,t,Apartment,2,1.0,1.0,1.0,,$125.00,$100.00,$40.00,1,$0.00,2,90,t,6,36,66,341,17,2015-07-25,2015-10-17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,strict,t,t,6,3.11
2014-03-02,,,f,1.0,t,t,47.64325317841847,-122.38476510042676,t,Townhouse,4,2.5,2.0,2.0,,$350.00,,,1,$0.00,2,3,t,0,0,0,2,0,,,,,,,,,,f,f,flexible,f,f,1,
2014-09-08,,,f,1.0,t,f,47.546759065319264,-122.3705601265185,t,House,1,1.0,1.0,1.0,,$80.00,,,1,$0.00,1,1125,t,30,60,90,365,0,,,,,,,,,,f,f,flexible,f,f,1,
2015-08-23,100%,100%,t,2.0,t,t,47.5380635363737,-122.3674219256306,t,Townhouse,2,1.0,1.0,1.0,,$70.00,$500.00,,2,$20.00,1,1125,t,30,60,90,365,11,2015-08-30,2015-11-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,2,2.58
2015-08-23,100%,100%,t,2.0,t,t,47.538321675223216,-122.36603453915852,t,Townhouse,2,1.0,1.0,1.0,,$70.00,$500.00,,2,$10.00,1,30,t,30,60,90,365,7,2015-08-31,2015-10-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,2,1.65
2015-01-11,100%,100%,t,1.0,t,f,47.53463338786296,-122.36468022624555,t,House,2,1.0,1.0,1.0,,$72.00,$100.00,$10.00,2,$25.00,1,30,t,23,53,83,358,34,2015-01-25,2015-12-16,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,1,2.96
2013-11-24,,,f,1.0,t,f,47.5506879794897,-122.37504961717366,t,Apartment,4,1.0,2.0,2.0,,$99.00,,$25.00,2,$10.00,4,1125,t,2,32,62,337,34,2014-07-22,2015-08-19,94.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,1,1.92
2012-02-15,100%,100%,f,1.0,t,t,47.54801634264734,-122.37570663675604,t,House,4,1.0,2.0,2.0,,$78.00,$500.00,$25.00,2,$7.00,1,1125,t,26,56,86,361,20,2015-07-27,2015-12-20,91.0,9.0,10.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,1,3.7
2014-07-13,,,f,1.0,t,f,47.5429492203422,-122.37540639264807,t,Apartment,2,1.5,1.0,1.0,,$300.00,,,1,$0.00,1,1125,t,30,60,90,365,0,,,,,,,,,,f,f,flexible,f,f,1,
2013-05-07,100%,100%,f,1.0,t,t,47.55325067182283,-122.36299401356256,t,House,5,1.0,3.0,3.0,,$250.00,$200.00,$50.00,5,$25.00,2,14,t,0,0,28,303,13,2013-06-13,2015-08-12,98.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,1,0.42
2015-06-28,100%,100%,t,1.0,t,t,47.55296009065303,-122.37311355222673,t,House,2,1.0,1.0,1.0,,$39.00,,$10.00,1,$6.00,1,1125,t,7,27,53,324,42,2015-08-09,2015-12-23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,8.46
2014-02-28,,,f,1.0,t,t,47.54294169322082,-122.36155532127783,t,House,6,1.0,3.0,3.0,,$95.00,"$1,500.00",,2,$0.00,30,365,t,23,53,83,249,3,2015-08-16,2015-08-28,93.0,9.0,10.0,10.0,10.0,9.0,10.0,f,f,strict,f,f,1,0.63
2015-09-08,,,f,1.0,t,f,47.55029745724979,-122.37269633022936,t,House,2,0.5,1.0,1.0,,$97.00,,,1,$0.00,1,1,t,15,45,75,350,0,,,,,,,,,,f,f,flexible,f,f,1,
2009-11-02,100%,100%,f,10.0,t,t,47.553641860100846,-122.36416852907088,t,House,4,1.0,2.0,3.0,,$102.00,"$1,500.00",$199.00,1,$0.00,3,1125,t,30,60,90,365,2,2015-11-15,2015-12-19,80.0,10.0,10.0,10.0,10.0,8.0,9.0,f,f,strict,t,t,9,1.18
2014-04-10,100%,100%,t,1.0,t,t,47.54553299243136,-122.36731591177632,t,House,2,1.0,1.0,1.0,,$60.00,,,1,$0.00,1,1125,t,30,51,76,351,70,2014-07-30,2015-11-28,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,flexible,f,f,1,4.01
2012-12-25,100%,100%,t,1.0,t,t,47.546028202580615,-122.37108016271888,t,Townhouse,4,1.5,1.0,3.0,,$49.00,$250.00,$25.00,2,$25.00,1,1125,t,29,59,89,364,13,2015-06-30,2015-11-08,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,strict,f,f,1,2.06
2012-06-24,100%,100%,f,1.0,t,t,47.55420219990858,-122.39059049082256,t,House,2,1.0,1.0,1.0,,$60.00,,,2,$10.00,1,1125,t,16,16,16,32,109,2014-06-14,2015-11-29,94.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,5.74
2012-05-12,100%,100%,t,1.0,t,t,47.55599995900685,-122.39320339501126,t,House,2,1.0,1.0,1.0,,$79.00,,$20.00,1,$0.00,2,1125,t,24,54,84,359,23,2015-05-04,2015-11-03,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,1,2.8
2010-07-24,100%,100%,t,1.0,t,t,47.54543065329513,-122.39783727124518,t,Apartment,2,1.0,0.0,1.0,,$76.00,$200.00,$50.00,2,$0.00,2,60,t,17,26,55,55,106,2011-09-06,2015-12-29,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,t,moderate,t,t,1,2.01
2013-12-30,100%,100%,f,1.0,t,t,47.55201260236479,-122.39369260794912,t,House,2,1.0,1.0,1.0,,$110.00,$250.00,$40.00,2,$100.00,2,1125,t,30,52,82,357,18,2015-07-02,2015-12-26,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,1,2.89
2012-03-20,,,f,1.0,t,f,47.55569265761865,-122.38752517350746,t,Apartment,3,1.0,1.0,2.0,,$110.00,,,1,$0.00,2,7,t,0,0,0,0,0,,,,,,,,,,f,f,flexible,f,f,1,
2015-08-11,100%,100%,f,1.0,t,t,47.55691310249961,-122.3882632469595,t,House,2,1.0,1.0,1.0,,$59.00,,,1,$10.00,1,1125,t,0,0,0,69,11,2015-10-07,2015-11-23,96.0,9.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,3.67
2012-12-26,40%,100%,f,3.0,t,f,47.55575249079988,-122.4000448211261,t,House,7,1.0,2.0,2.0,,$195.00,$300.00,$75.00,2,$10.00,1,1125,t,3,33,63,338,48,2013-04-08,2015-11-30,89.0,9.0,8.0,9.0,9.0,10.0,9.0,f,f,strict,t,t,1,1.44
2015-10-25,100%,100%,f,1.0,t,t,47.55914900855164,-122.39757540885633,t,House,3,1.0,1.0,2.0,,$85.00,$250.00,$50.00,2,$10.00,1,1125,t,24,44,66,66,2,2015-12-16,2015-12-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,2.0
2011-09-16,100%,100%,f,1.0,t,t,47.54733798309142,-122.3904658639568,t,House,7,2.0,3.0,4.0,,$200.00,,$95.00,1,$0.00,2,1125,t,27,54,54,87,27,2014-09-29,2015-12-22,96.0,9.0,10.0,10.0,10.0,9.0,10.0,f,t,moderate,f,f,1,1.75
2012-08-17,100%,100%,f,1.0,t,f,47.55872251387149,-122.38832216271352,t,Apartment,4,1.0,2.0,2.0,,$109.00,$100.00,$65.00,0,$0.00,1,1125,t,0,0,1,248,9,2015-09-19,2015-12-31,91.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,strict,f,f,1,2.5
2014-07-09,100%,100%,f,2.0,t,t,47.55929523648094,-122.40259362640042,t,House,4,1.0,2.0,2.0,,$200.00,$500.00,$100.00,2,$0.00,2,1125,t,30,48,78,353,5,2015-10-10,2016-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict,f,f,1,1.72
2009-08-23,100%,100%,f,6.0,t,f,47.554839887067246,-122.38705658103588,t,House,6,1.0,2.0,4.0,,$135.00,$200.00,,6,$0.00,3,60,t,0,28,58,327,10,2013-01-14,2015-12-05,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,t,strict,f,f,3,0.28
2009-08-09,100%,100%,f,5.0,t,t,47.54948235435411,-122.31778777192156,t,House,2,3.0,1.0,1.0,,$70.00,$100.00,$10.00,1,$10.00,2,30,t,29,59,89,364,59,2012-09-18,2015-11-25,92.0,9.0,9.0,9.0,9.0,9.0,9.0,f,f,strict,t,t,5,1.47
2009-08-09,100%,100%,f,5.0,t,t,47.5506196980812,-122.32013541411904,t,House,2,3.0,1.0,1.0,200.0,$90.00,$100.00,,1,$10.00,2,30,t,30,60,90,365,79,2010-07-30,2015-12-07,91.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,strict,t,t,5,1.19
2013-03-03,,,t,1.0,t,t,47.54543701256066,-122.31912746539508,t,House,2,1.0,1.0,1.0,,$50.00,,,1,$20.00,1,1125,t,0,0,0,93,34,2014-08-18,2015-05-30,97.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,flexible,f,f,1,2.02
2012-09-21,100%,100%,t,2.0,t,t,47.54624714709494,-122.31964164578784,t,Loft,4,1.0,1.0,1.0,,$99.00,$250.00,$15.00,4,$10.00,1,1125,t,9,39,69,338,6,2015-12-04,2016-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,t,f,2,5.62
2009-08-09,100%,100%,f,5.0,t,t,47.54969070926658,-122.31867911342044,t,Other,2,3.0,1.0,1.0,170.0,$70.00,$150.00,$10.00,1,$0.00,2,30,t,29,59,89,364,48,2011-11-07,2015-11-27,93.0,9.0,9.0,9.0,10.0,9.0,9.0,f,f,moderate,t,t,5,0.95
2012-09-21,100%,100%,t,2.0,t,t,47.54597775477952,-122.32069123197164,t,House,2,1.0,1.0,1.0,,$65.00,,$10.00,2,$15.00,1,1125,t,19,49,79,353,28,2015-08-02,2015-12-17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,flexible,t,f,2,5.38
2015-04-29,100%,100%,f,1.0,t,t,47.54488042512179,-122.32115763425814,t,House,2,1.0,1.0,1.0,,$90.00,,$30.00,1,$0.00,2,1125,t,28,58,87,87,12,2015-07-07,2015-12-14,92.0,9.0,9.0,10.0,9.0,9.0,9.0,f,f,moderate,f,f,1,1.98
2009-08-09,100%,100%,f,5.0,t,t,47.55004279305379,-122.31779872417488,t,Other,2,3.0,1.0,1.0,,$75.00,$100.00,$10.00,1,$10.00,2,30,t,0,0,0,272,20,2014-07-01,2015-09-17,90.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,moderate,t,t,5,1.08
2011-08-09,100%,100%,f,1.0,t,t,47.5211681277829,-122.32875520407347,t,House,6,1.5,3.0,3.0,,$100.00,,$45.00,6,$20.00,1,22,t,1,19,19,58,0,,,,,,,,,,f,f,flexible,f,f,1,
2015-09-10,100%,,f,1.0,t,f,47.52893490091501,-122.32523659018658,f,House,2,1.0,1.0,1.0,,$65.00,,,1,$0.00,1,1125,t,30,60,82,352,0,,,,,,,,,,f,f,flexible,f,f,1,
2014-11-15,100%,100%,f,5.0,t,f,47.52667999543873,-122.3160363685384,t,House,4,1.0,2.0,3.0,,$105.00,$200.00,$60.00,2,$10.00,2,1125,t,30,60,90,364,15,2015-01-11,2015-11-22,88.0,9.0,9.0,9.0,10.0,8.0,9.0,f,t,moderate,f,f,5,1.25
2015-08-12,100%,100%,f,1.0,t,t,47.52790259680684,-122.36824721489764,f,House,4,1.0,2.0,3.0,,$125.00,$200.00,,0,$0.00,2,1125,t,0,26,56,331,5,2015-11-01,2015-12-20,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,t,strict,f,f,1,2.31
2015-09-02,,,f,1.0,t,t,47.52816898758947,-122.37634665347868,t,House,2,1.0,1.0,1.0,,$60.00,,,1,$30.00,1,1125,t,30,60,90,365,2,2015-09-07,2015-10-22,90.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,0.5
2014-10-03,,,f,1.0,t,f,47.52668877276742,-122.34933924209987,t,House,2,1.0,1.0,1.0,,$59.00,$500.00,$10.00,2,$20.00,1,1125,t,30,60,90,365,0,,,,,,,,,,f,f,flexible,f,f,1,
2012-07-12,90%,100%,f,1.0,t,f,47.53045987399973,-122.3533317561406,t,House,3,1.0,1.0,2.0,,$65.00,,$25.00,1,$0.00,1,1125,t,7,25,49,291,40,2015-06-16,2015-12-06,93.0,10.0,10.0,10.0,9.0,9.0,10.0,f,f,flexible,f,f,1,5.91
2012-08-15,100%,100%,f,1.0,t,t,47.52448605379693,-122.35380141452104,t,House,3,1.0,1.0,1.0,,$58.00,$100.00,$45.00,1,$25.00,2,32,t,30,60,90,328,107,2013-03-24,2015-10-19,95.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,strict,t,t,1,3.16
2012-09-13,100%,100%,f,1.0,t,t,47.51829751474039,-122.35068690463092,t,Apartment,4,1.0,1.0,2.0,,$120.00,,,2,$5.00,2,125,t,30,60,90,365,64,2012-11-26,2015-09-09,92.0,9.0,10.0,10.0,10.0,8.0,9.0,f,f,moderate,t,t,1,1.69
